CBSA Code,CSA Code,CBSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code
17780,,"College Station-Bryan, TX",Robertson County,Texas,48,395
17820,,"Colorado Springs, CO",El Paso County,Colorado,8,41
17820,,"Colorado Springs, CO",Teller County,Colorado,8,119
17860,190,"Columbia, MO",Boone County,Missouri,29,19
17900,192,"Columbia, SC",Calhoun County,South Carolina,45,17
17900,192,"Columbia, SC",Fairfield County,South Carolina,45,39
17900,192,"Columbia, SC",Kershaw County,South Carolina,45,55
17900,192,"Columbia, SC",Lexington County,South Carolina,45,63
17900,192,"Columbia, SC",Richland County,South Carolina,45,79
17900,192,"Columbia, SC",Saluda County,South Carolina,45,81
17980,194,"Columbus, GA-AL",Russell County,Alabama,1,113
17980,194,"Columbus, GA-AL",Chattahoochee County,Georgia,13,53
17980,194,"Columbus, GA-AL",Harris County,Georgia,13,145
17980,194,"Columbus, GA-AL",Marion County,Georgia,13,197
17980,194,"Columbus, GA-AL",Muscogee County,Georgia,13,215
18020,294,"Columbus, IN",Bartholomew County,Indiana,18,5
18060,200,"Columbus, MS",Lowndes County,Mississippi,28,87
18100,,"Columbus, NE",Platte County,Nebraska,31,141
18140,198,"Columbus, OH",Delaware County,Ohio,39,41
18140,198,"Columbus, OH",Fairfield County,Ohio,39,45
18140,198,"Columbus, OH",Franklin County,Ohio,39,49
18140,198,"Columbus, OH",Hocking County,Ohio,39,73
18140,198,"Columbus, OH",Licking County,Ohio,39,89
18140,198,"Columbus, OH",Madison County,Ohio,39,97
18140,198,"Columbus, OH",Morrow County,Ohio,39,117
18140,198,"Columbus, OH",Perry County,Ohio,39,127
18140,198,"Columbus, OH",Pickaway County,Ohio,39,129
18140,198,"Columbus, OH",Union County,Ohio,39,159
18180,148,"Concord, NH",Merrimack County,New Hampshire,33,13
18220,458,"Connersville, IN",Fayette County,Indiana,18,41
18260,,"Cookeville, TN",Jackson County,Tennessee,47,87
18260,,"Cookeville, TN",Overton County,Tennessee,47,133
18260,,"Cookeville, TN",Putnam County,Tennessee,47,141
18300,,"Coos Bay, OR",Coos County,Oregon,41,11
18380,,"Cordele, GA",Crisp County,Georgia,13,81
18420,,"Corinth, MS",Alcorn County,Mississippi,28,3
18460,,"Cornelia, GA",Habersham County,Georgia,13,137
18500,236,"Corning, NY",Steuben County,New York,36,101
18580,204,"Corpus Christi, TX",Aransas County,Texas,48,7
18580,204,"Corpus Christi, TX",Nueces County,Texas,48,355
18580,204,"Corpus Christi, TX",San Patricio County,Texas,48,409
18620,206,"Corsicana, TX",Navarro County,Texas,48,349
18660,296,"Cortland, NY",Cortland County,New York,36,23
18700,440,"Corvallis, OR",Benton County,Oregon,41,3
18740,,"Coshocton, OH",Coshocton County,Ohio,39,31
18780,525,"Craig, CO",Moffat County,Colorado,8,81
18820,294,"Crawfordsville, IN",Montgomery County,Indiana,18,107
18860,,"Crescent City, CA",Del Norte County,California,6,15
18880,,"Crestview-Fort Walton Beach-Destin, FL",Okaloosa County,Florida,12,91
18880,,"Crestview-Fort Walton Beach-Destin, FL",Walton County,Florida,12,131
18900,,"Crossville, TN",Cumberland County,Tennessee,47,35
18980,142,"Cullman, AL",Cullman County,Alabama,1,43
19000,,"Cullowhee, NC",Jackson County,North Carolina,37,99
19060,,"Cumberland, MD-WV",Allegany County,Maryland,24,1
19060,,"Cumberland, MD-WV",Mineral County,West Virginia,54,57
19100,206,"Dallas-Fort Worth-Arlington, TX",Collin County,Texas,48,85
19100,206,"Dallas-Fort Worth-Arlington, TX",Dallas County,Texas,48,113
19100,206,"Dallas-Fort Worth-Arlington, TX",Denton County,Texas,48,121
19100,206,"Dallas-Fort Worth-Arlington, TX",Ellis County,Texas,48,139
19100,206,"Dallas-Fort Worth-Arlington, TX",Hunt County,Texas,48,231
19100,206,"Dallas-Fort Worth-Arlington, TX",Kaufman County,Texas,48,257
19100,206,"Dallas-Fort Worth-Arlington, TX",Rockwall County,Texas,48,397
19100,206,"Dallas-Fort Worth-Arlington, TX",Hood County,Texas,48,221
19100,206,"Dallas-Fort Worth-Arlington, TX",Johnson County,Texas,48,251
19100,206,"Dallas-Fort Worth-Arlington, TX",Parker County,Texas,48,367
19100,206,"Dallas-Fort Worth-Arlington, TX",Somervell County,Texas,48,425
19100,206,"Dallas-Fort Worth-Arlington, TX",Tarrant County,Texas,48,439
19100,206,"Dallas-Fort Worth-Arlington, TX",Wise County,Texas,48,497
19140,174,"Dalton, GA",Murray County,Georgia,13,213
19140,174,"Dalton, GA",Whitfield County,Georgia,13,313
19180,,"Danville, IL",Vermilion County,Illinois,17,183
19220,,"Danville, KY",Boyle County,Kentucky,21,21
19220,,"Danville, KY",Lincoln County,Kentucky,21,137
19260,,"Danville, VA",Pittsylvania County,Virginia,51,143
19260,,"Danville, VA",Danville city,Virginia,51,590
19300,380,"Daphne-Fairhope-Foley, AL",Baldwin County,Alabama,1,3
19340,209,"Davenport-Moline-Rock Island, IA-IL",Henry County,Illinois,17,73
19340,209,"Davenport-Moline-Rock Island, IA-IL",Mercer County,Illinois,17,131
19340,209,"Davenport-Moline-Rock Island, IA-IL",Rock Island County,Illinois,17,161
19340,209,"Davenport-Moline-Rock Island, IA-IL",Scott County,Iowa,19,163
19380,212,"Dayton, OH",Greene County,Ohio,39,57
19380,212,"Dayton, OH",Miami County,Ohio,39,109
19380,212,"Dayton, OH",Montgomery County,Ohio,39,113
19420,174,"Dayton, TN",Rhea County,Tennessee,47,143
19460,290,"Decatur, AL",Lawrence County,Alabama,1,79
19460,290,"Decatur, AL",Morgan County,Alabama,1,103
19500,,"Decatur, IL",Macon County,Illinois,17,115
19540,258,"Decatur, IN",Adams County,Indiana,18,1
19580,,"Defiance, OH",Defiance County,Ohio,39,39
19620,,"Del Rio, TX",Val Verde County,Texas,48,465
19660,422,"Deltona-Daytona Beach-Ormond Beach, FL",Flagler County,Florida,12,35
19660,422,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia County,Florida,12,127
19700,,"Deming, NM",Luna County,New Mexico,35,29
19740,216,"Denver-Aurora-Lakewood, CO",Adams County,Colorado,8,1
19740,216,"Denver-Aurora-Lakewood, CO",Arapahoe County,Colorado,8,5
19740,216,"Denver-Aurora-Lakewood, CO",Broomfield County,Colorado,8,14
19740,216,"Denver-Aurora-Lakewood, CO",Clear Creek County,Colorado,8,19
19740,216,"Denver-Aurora-Lakewood, CO",Denver County,Colorado,8,31
19740,216,"Denver-Aurora-Lakewood, CO",Douglas County,Colorado,8,35
19740,216,"Denver-Aurora-Lakewood, CO",Elbert County,Colorado,8,39
19740,216,"Denver-Aurora-Lakewood, CO",Gilpin County,Colorado,8,47
19740,216,"Denver-Aurora-Lakewood, CO",Jefferson County,Colorado,8,59
19740,216,"Denver-Aurora-Lakewood, CO",Park County,Colorado,8,93
19760,217,"DeRidder, LA",Beauregard Parish,Louisiana,22,11
19780,218,"Des Moines-West Des Moines, IA",Dallas County,Iowa,19,49
19780,218,"Des Moines-West Des Moines, IA",Guthrie County,Iowa,19,77
19780,218,"Des Moines-West Des Moines, IA",Madison County,Iowa,19,121
19780,218,"Des Moines-West Des Moines, IA",Polk County,Iowa,19,153
19780,218,"Des Moines-West Des Moines, IA",Warren County,Iowa,19,181
19820,220,"Detroit-Warren-Dearborn, MI",Wayne County,Michigan,26,163
19820,220,"Detroit-Warren-Dearborn, MI",Lapeer County,Michigan,26,87
19820,220,"Detroit-Warren-Dearborn, MI",Livingston County,Michigan,26,93
19820,220,"Detroit-Warren-Dearborn, MI",Macomb County,Michigan,26,99
19820,220,"Detroit-Warren-Dearborn, MI",Oakland County,Michigan,26,125
19820,220,"Detroit-Warren-Dearborn, MI",St. Clair County,Michigan,26,147
19860,,"Dickinson, ND",Stark County,North Dakota,38,89
19940,221,"Dixon, IL",Lee County,Illinois,17,103
19980,,"Dodge City, KS",Ford County,Kansas,20,57
20020,222,"Dothan, AL",Geneva County,Alabama,1,61
20020,222,"Dothan, AL",Henry County,Alabama,1,67
20020,222,"Dothan, AL",Houston County,Alabama,1,69
20060,,"Douglas, GA",Coffee County,Georgia,13,69
20100,428,"Dover, DE",Kent County,Delaware,10,1
20140,,"Dublin, GA",Johnson County,Georgia,13,167
20140,,"Dublin, GA",Laurens County,Georgia,13,175
20180,524,"DuBois, PA",Clearfield County,Pennsylvania,42,33
20220,,"Dubuque, IA",Dubuque County,Iowa,19,61
20260,,"Duluth, MN-WI",Carlton County,Minnesota,27,17
20260,,"Duluth, MN-WI",St. Louis County,Minnesota,27,137
20260,,"Duluth, MN-WI",Douglas County,Wisconsin,55,31
20300,,"Dumas, TX",Moore County,Texas,48,341
20340,,"Duncan, OK",Stephens County,Oklahoma,40,137
20380,450,"Dunn, NC",Harnett County,North Carolina,37,85
20420,,"Durango, CO",La Plata County,Colorado,8,67
20460,206,"Durant, OK",Bryan County,Oklahoma,40,13
20500,450,"Durham-Chapel Hill, NC",Chatham County,North Carolina,37,37
20500,450,"Durham-Chapel Hill, NC",Durham County,North Carolina,37,63
20500,450,"Durham-Chapel Hill, NC",Orange County,North Carolina,37,135
20500,450,"Durham-Chapel Hill, NC",Person County,North Carolina,37,145
20540,,"Dyersburg, TN",Dyer County,Tennessee,47,45
20580,,"Eagle Pass, TX",Maverick County,Texas,48,323
20660,548,"Easton, MD",Talbot County,Maryland,24,41
20700,408,"East Stroudsburg, PA",Monroe County,Pennsylvania,42,89
20740,232,"Eau Claire, WI",Chippewa County,Wisconsin,55,17
20740,232,"Eau Claire, WI",Eau Claire County,Wisconsin,55,35
20780,233,"Edwards, CO",Eagle County,Colorado,8,37
20820,,"Effingham, IL",Effingham County,Illinois,17,49
20900,288,"El Campo, TX",Wharton County,Texas,48,481
20940,,"El Centro, CA",Imperial County,California,6,25
20980,,"El Dorado, AR",Union County,Arkansas,5,139
21020,545,"Elizabeth City, NC",Camden County,North Carolina,37,29
21020,545,"Elizabeth City, NC",Pasquotank County,North Carolina,37,139
21020,545,"Elizabeth City, NC",Perquimans County,North Carolina,37,143
21060,350,"Elizabethtown-Fort Knox, KY",Hardin County,Kentucky,21,93
21060,350,"Elizabethtown-Fort Knox, KY",Larue County,Kentucky,21,123
21060,350,"Elizabethtown-Fort Knox, KY",Meade County,Kentucky,21,163
21120,,"Elk City, OK",Beckham County,Oklahoma,40,9
21140,515,"Elkhart-Goshen, IN",Elkhart County,Indiana,18,39
21180,,"Elkins, WV",Randolph County,West Virginia,54,83
21220,,"Elko, NV",Elko County,Nevada,32,7
21220,,"Elko, NV",Eureka County,Nevada,32,11
21260,,"Ellensburg, WA",Kittitas County,Washington,53,37
21300,236,"Elmira, NY",Chemung County,New York,36,15
21340,238,"El Paso, TX",El Paso County,Texas,48,141
21340,238,"El Paso, TX",Hudspeth County,Texas,48,229
21380,,"Emporia, KS",Lyon County,Kansas,20,111
21420,,"Enid, OK",Garfield County,Oklahoma,40,47
21460,222,"Enterprise, AL",Coffee County,Alabama,1,31
21500,240,"Erie, PA",Erie County,Pennsylvania,42,49
21540,,"Escanaba, MI",Delta County,Michigan,26,41
21580,106,"Española, NM",Rio Arriba County,New Mexico,35,39
21640,,"Eufaula, AL-GA",Barbour County,Alabama,1,5
21640,,"Eufaula, AL-GA",Quitman County,Georgia,13,239
21660,,"Eugene, OR",Lane County,Oregon,41,39
21700,,"Eureka-Arcata-Fortuna, CA",Humboldt County,California,6,23
21740,,"Evanston, WY",Uinta County,Wyoming,56,41
21780,,"Evansville, IN-KY",Posey County,Indiana,18,129
21780,,"Evansville, IN-KY",Vanderburgh County,Indiana,18,163
21780,,"Evansville, IN-KY",Warrick County,Indiana,18,173
21780,,"Evansville, IN-KY",Henderson County,Kentucky,21,101
21820,,"Fairbanks, AK",Fairbanks North Star Borough,Alaska,2,90
21840,,"Fairfield, IA",Jefferson County,Iowa,19,101
21860,,"Fairmont, MN",Martin County,Minnesota,27,91
21900,390,"Fairmont, WV",Marion County,West Virginia,54,49
21980,,"Fallon, NV",Churchill County,Nevada,32,1
22020,244,"Fargo, ND-MN",Clay County,Minnesota,27,27
22020,244,"Fargo, ND-MN",Cass County,North Dakota,38,17
22060,378,"Faribault-Northfield, MN",Rice County,Minnesota,27,131
22100,476,"Farmington, MO",St. Francois County,Missouri,29,187
22140,,"Farmington, NM",San Juan County,New Mexico,35,45
22180,246,"Fayetteville, NC",Cumberland County,North Carolina,37,51
22180,246,"Fayetteville, NC",Hoke County,North Carolina,37,93
22220,,"Fayetteville-Springdale-Rogers, AR-MO",Benton County,Arkansas,5,7
22220,,"Fayetteville-Springdale-Rogers, AR-MO",Madison County,Arkansas,5,87
22220,,"Fayetteville-Springdale-Rogers, AR-MO",Washington County,Arkansas,5,143
22220,,"Fayetteville-Springdale-Rogers, AR-MO",McDonald County,Missouri,29,119
22260,,"Fergus Falls, MN",Otter Tail County,Minnesota,27,111
22280,456,"Fernley, NV",Lyon County,Nevada,32,19
22300,248,"Findlay, OH",Hancock County,Ohio,39,63
22340,,"Fitzgerald, GA",Ben Hill County,Georgia,13,17
22380,,"Flagstaff, AZ",Coconino County,Arizona,4,5
22420,220,"Flint, MI",Genesee County,Michigan,26,49
22500,,"Florence, SC",Darlington County,South Carolina,45,31
22500,,"Florence, SC",Florence County,South Carolina,45,41
22520,,"Florence-Muscle Shoals, AL",Colbert County,Alabama,1,33
22520,,"Florence-Muscle Shoals, AL",Lauderdale County,Alabama,1,77
22540,,"Fond du Lac, WI",Fond du Lac County,Wisconsin,55,39
22580,,"Forest City, NC",Rutherford County,North Carolina,37,161
22620,368,"Forrest City, AR",St. Francis County,Arkansas,5,123
22660,,"Fort Collins, CO",Larimer County,Colorado,8,69
22700,,"Fort Dodge, IA",Webster County,Iowa,19,187
22780,,"Fort Leonard Wood, MO",Pulaski County,Missouri,29,169
22800,,"Fort Madison-Keokuk, IA-IL-MO",Hancock County,Illinois,17,67
22800,,"Fort Madison-Keokuk, IA-IL-MO",Lee County,Iowa,19,111
22800,,"Fort Madison-Keokuk, IA-IL-MO",Clark County,Missouri,29,45
22820,,"Fort Morgan, CO",Morgan County,Colorado,8,87
22840,290,"Fort Payne, AL",DeKalb County,Alabama,1,49
22860,217,"Fort Polk South, LA",Vernon Parish,Louisiana,22,115
22900,,"Fort Smith, AR-OK",Crawford County,Arkansas,5,33
22900,,"Fort Smith, AR-OK",Sebastian County,Arkansas,5,131
22900,,"Fort Smith, AR-OK",Le Flore County,Oklahoma,40,79
22900,,"Fort Smith, AR-OK",Sequoyah County,Oklahoma,40,135
23060,258,"Fort Wayne, IN",Allen County,Indiana,18,3
23060,258,"Fort Wayne, IN",Wells County,Indiana,18,179
23060,258,"Fort Wayne, IN",Whitley County,Indiana,18,183
23140,320,"Frankfort, IN",Clinton County,Indiana,18,23
23180,336,"Frankfort, KY",Anderson County,Kentucky,21,5
23180,336,"Frankfort, KY",Franklin County,Kentucky,21,73
23240,,"Fredericksburg, TX",Gillespie County,Texas,48,171
23300,466,"Freeport, IL",Stephenson County,Illinois,17,177
23340,420,"Fremont, NE",Dodge County,Nebraska,31,53
23380,,"Fremont, OH",Sandusky County,Ohio,39,143
23420,260,"Fresno, CA",Fresno County,California,6,19
23460,,"Gadsden, AL",Etowah County,Alabama,1,55
23500,273,"Gaffney, SC",Cherokee County,South Carolina,45,21
23540,264,"Gainesville, FL",Alachua County,Florida,12,1
23540,264,"Gainesville, FL",Gilchrist County,Florida,12,41
23580,122,"Gainesville, GA",Hall County,Georgia,13,139
23620,206,"Gainesville, TX",Cooke County,Texas,48,97
23660,,"Galesburg, IL",Knox County,Illinois,17,95
23700,,"Gallup, NM",McKinley County,New Mexico,35,31
23780,,"Garden City, KS",Finney County,Kansas,20,55
23780,,"Garden City, KS",Kearny County,Kansas,20,93
23820,456,"Gardnerville Ranchos, NV",Douglas County,Nevada,32,5
23860,396,"Georgetown, SC",Georgetown County,South Carolina,45,43
23900,276,"Gettysburg, PA",Adams County,Pennsylvania,42,1
23940,,"Gillette, WY",Campbell County,Wyoming,56,5
23980,150,"Glasgow, KY",Barren County,Kentucky,21,9
23980,150,"Glasgow, KY",Metcalfe County,Kentucky,21,169
24020,104,"Glens Falls, NY",Warren County,New York,36,113
24020,104,"Glens Falls, NY",Washington County,New York,36,115
24060,233,"Glenwood Springs, CO",Garfield County,Colorado,8,45
24060,233,"Glenwood Springs, CO",Pitkin County,Colorado,8,97
24100,104,"Gloversville, NY",Fulton County,New York,36,35
24140,,"Goldsboro, NC",Wayne County,North Carolina,37,191
24220,,"Grand Forks, ND-MN",Polk County,Minnesota,27,119
24220,,"Grand Forks, ND-MN",Grand Forks County,North Dakota,38,35
24260,,"Grand Island, NE",Hall County,Nebraska,31,79
24260,,"Grand Island, NE",Hamilton County,Nebraska,31,81
24260,,"Grand Island, NE",Howard County,Nebraska,31,93
24260,,"Grand Island, NE",Merrick County,Nebraska,31,121
24300,,"Grand Junction, CO",Mesa County,Colorado,8,77
24330,,"Grand Rapids, MN",Itasca County,Minnesota,27,61
24340,266,"Grand Rapids-Wyoming, MI",Barry County,Michigan,26,15
24340,266,"Grand Rapids-Wyoming, MI",Kent County,Michigan,26,81
24340,266,"Grand Rapids-Wyoming, MI",Montcalm County,Michigan,26,117
24340,266,"Grand Rapids-Wyoming, MI",Ottawa County,Michigan,26,139
24380,106,"Grants, NM",Cibola County,New Mexico,35,6
24420,366,"Grants Pass, OR",Josephine County,Oregon,41,33
24460,,"Great Bend, KS",Barton County,Kansas,20,9
24500,,"Great Falls, MT",Cascade County,Montana,30,13
24540,216,"Greeley, CO",Weld County,Colorado,8,123
24580,267,"Green Bay, WI",Brown County,Wisconsin,55,9
24580,267,"Green Bay, WI",Kewaunee County,Wisconsin,55,61
24580,267,"Green Bay, WI",Oconto County,Wisconsin,55,83
24620,,"Greeneville, TN",Greene County,Tennessee,47,59
24640,521,"Greenfield Town, MA",Franklin County,Massachusetts,25,11
24660,268,"Greensboro-High Point, NC",Guilford County,North Carolina,37,81
24660,268,"Greensboro-High Point, NC",Randolph County,North Carolina,37,151
24660,268,"Greensboro-High Point, NC",Rockingham County,North Carolina,37,157
24700,294,"Greensburg, IN",Decatur County,Indiana,18,31
24740,,"Greenville, MS",Washington County,Mississippi,28,151
24780,274,"Greenville, NC",Pitt County,North Carolina,37,147
24820,212,"Greenville, OH",Darke County,Ohio,39,37
24860,273,"Greenville-Anderson-Mauldin, SC",Anderson County,South Carolina,45,7
24860,273,"Greenville-Anderson-Mauldin, SC",Greenville County,South Carolina,45,45
24860,273,"Greenville-Anderson-Mauldin, SC",Laurens County,South Carolina,45,59
24860,273,"Greenville-Anderson-Mauldin, SC",Pickens County,South Carolina,45,77
24900,,"Greenwood, MS",Carroll County,Mississippi,28,15
24900,,"Greenwood, MS",Leflore County,Mississippi,28,83
24940,273,"Greenwood, SC",Abbeville County,South Carolina,45,1
24940,273,"Greenwood, SC",Greenwood County,South Carolina,45,47
24980,,"Grenada, MS",Grenada County,Mississippi,28,43
25020,490,"Guayama, PR",Arroyo Municipio,Puerto Rico,72,15
25020,490,"Guayama, PR",Guayama Municipio,Puerto Rico,72,57
25020,490,"Guayama, PR",Patillas Municipio,Puerto Rico,72,109
25060,,"Gulfport-Biloxi-Pascagoula, MS",Hancock County,Mississippi,28,45
25060,,"Gulfport-Biloxi-Pascagoula, MS",Harrison County,Mississippi,28,47
25060,,"Gulfport-Biloxi-Pascagoula, MS",Jackson County,Mississippi,28,59
25100,,"Guymon, OK",Texas County,Oklahoma,40,139
25180,548,"Hagerstown-Martinsburg, MD-WV",Washington County,Maryland,24,43
25180,548,"Hagerstown-Martinsburg, MD-WV",Berkeley County,West Virginia,54,3
25200,,"Hailey, ID",Blaine County,Idaho,16,13
25200,,"Hailey, ID",Camas County,Idaho,16,25
25200,,"Hailey, ID",Lincoln County,Idaho,16,63
25220,406,"Hammond, LA",Tangipahoa Parish,Louisiana,22,105
25260,546,"Hanford-Corcoran, CA",Kings County,California,6,31
25300,448,"Hannibal, MO",Marion County,Missouri,29,127
25300,448,"Hannibal, MO",Ralls County,Missouri,29,173
25420,276,"Harrisburg-Carlisle, PA",Cumberland County,Pennsylvania,42,41
25420,276,"Harrisburg-Carlisle, PA",Dauphin County,Pennsylvania,42,43
25420,276,"Harrisburg-Carlisle, PA",Perry County,Pennsylvania,42,99
25460,,"Harrison, AR",Boone County,Arkansas,5,9
25460,,"Harrison, AR",Newton County,Arkansas,5,101
25500,277,"Harrisonburg, VA",Rockingham County,Virginia,51,165
25500,277,"Harrisonburg, VA",Harrisonburg city,Virginia,51,660
25540,278,"Hartford-West Hartford-East Hartford, CT",Hartford County,Connecticut,9,3
25540,278,"Hartford-West Hartford-East Hartford, CT",Middlesex County,Connecticut,9,7
25540,278,"Hartford-West Hartford-East Hartford, CT",Tolland County,Connecticut,9,13
25580,,"Hastings, NE",Adams County,Nebraska,31,1
25620,,"Hattiesburg, MS",Forrest County,Mississippi,28,35
25620,,"Hattiesburg, MS",Lamar County,Mississippi,28,73
25620,,"Hattiesburg, MS",Perry County,Mississippi,28,111
25700,,"Hays, KS",Ellis County,Kansas,20,51
25720,482,"Heber, UT",Wasatch County,Utah,49,51
25740,,"Helena, MT",Jefferson County,Montana,30,43
25740,,"Helena, MT",Lewis and Clark County,Montana,30,49
25760,,"Helena-West Helena, AR",Phillips County,Arkansas,5,107
25780,450,"Henderson, NC",Vance County,North Carolina,37,181
25820,,"Hereford, TX",Deaf Smith County,Texas,48,117
25840,,"Hermiston-Pendleton, OR",Morrow County,Oregon,41,49
25840,,"Hermiston-Pendleton, OR",Umatilla County,Oregon,41,59
25860,280,"Hickory-Lenoir-Morganton, NC",Alexander County,North Carolina,37,3
25860,280,"Hickory-Lenoir-Morganton, NC",Burke County,North Carolina,37,23
25860,280,"Hickory-Lenoir-Morganton, NC",Caldwell County,North Carolina,37,27
25860,280,"Hickory-Lenoir-Morganton, NC",Catawba County,North Carolina,37,35
25880,,"Hillsdale, MI",Hillsdale County,Michigan,26,59
25900,,"Hilo, HI",Hawaii County,Hawaii,15,1
25940,,"Hilton Head Island-Bluffton-Beaufort, SC",Beaufort County,South Carolina,45,13
25940,,"Hilton Head Island-Bluffton-Beaufort, SC",Jasper County,South Carolina,45,53
25980,496,"Hinesville, GA",Liberty County,Georgia,13,179
25980,496,"Hinesville, GA",Long County,Georgia,13,183
26020,,"Hobbs, NM",Lea County,New Mexico,35,25
26090,266,"Holland, MI",Allegan County,Michigan,26,5
26140,,"Homosassa Springs, FL",Citrus County,Florida,12,17
26220,,"Hood River, OR",Hood River County,Oregon,41,27
26260,,"Hope, AR",Hempstead County,Arkansas,5,57
26260,,"Hope, AR",Nevada County,Arkansas,5,99
26300,284,"Hot Springs, AR",Garland County,Arkansas,5,51
26340,,"Houghton, MI",Houghton County,Michigan,26,61
26340,,"Houghton, MI",Keweenaw County,Michigan,26,83
26380,,"Houma-Thibodaux, LA",Lafourche Parish,Louisiana,22,57
26380,,"Houma-Thibodaux, LA",Terrebonne Parish,Louisiana,22,109
26420,288,"Houston-The Woodlands-Sugar Land, TX",Austin County,Texas,48,15
26420,288,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,Texas,48,39
26420,288,"Houston-The Woodlands-Sugar Land, TX",Chambers County,Texas,48,71
26420,288,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,Texas,48,157
26420,288,"Houston-The Woodlands-Sugar Land, TX",Galveston County,Texas,48,167
26420,288,"Houston-The Woodlands-Sugar Land, TX",Harris County,Texas,48,201
26420,288,"Houston-The Woodlands-Sugar Land, TX",Liberty County,Texas,48,291
